role,label,score,stage_rel,source_rel
test_anomaly,1,0.8883563280105591,test/defect/test_anomaly__test__defect__4_127.bmp,test/defect/4_127.bmp
test_anomaly,1,0.7904165387153625,test/defect/test_anomaly__test__defect__4_91.bmp,test/defect/4_91.bmp
calib_anomaly,1,1.2730662822723389,test/defect/calib_anomaly__test__defect__1_106.bmp,test/defect/1_106.bmp
test_anomaly,1,1.3412127494812012,test/defect/test_anomaly__test__defect__1_60.bmp,test/defect/1_60.bmp
test_anomaly,1,1.4705190658569336,test/defect/test_anomaly__test__defect__3_52.bmp,test/defect/3_52.bmp
test_anomaly,1,1.3535206317901611,test/defect/test_anomaly__test__defect__2_117.bmp,test/defect/2_117.bmp
test_anomaly,1,1.9335434436798096,test/defect/test_anomaly__test__defect__4_111.bmp,test/defect/4_111.bmp
test_anomaly,1,0.6444640159606934,test/defect/test_anomaly__test__defect__2_795.bmp,test/defect/2_795.bmp
test_anomaly,1,0.9483637809753418,test/defect/test_anomaly__test__defect__3_93.bmp,test/defect/3_93.bmp
test_anomaly,1,1.1867222785949707,test/defect/test_anomaly__test__defect__3_107.bmp,test/defect/3_107.bmp
test_anomaly,1,1.6628226041793823,test/defect/test_anomaly__test__defect__1_131.bmp,test/defect/1_131.bmp
calib_anomaly,1,1.2727671265602112,test/defect/calib_anomaly__test__defect__4_95.bmp,test/defect/4_95.bmp
test_anomaly,1,1.1892281770706177,test/defect/test_anomaly__test__defect__3_100.bmp,test/defect/3_100.bmp
test_anomaly,1,1.3287014961242676,test/defect/test_anomaly__test__defect__4_96.bmp,test/defect/4_96.bmp
calib_anomaly,1,1.3849921226501465,test/defect/calib_anomaly__test__defect__1_113.bmp,test/defect/1_113.bmp
test_anomaly,1,1.097808599472046,test/defect/test_anomaly__test__defect__2_101.bmp,test/defect/2_101.bmp
test_anomaly,1,1.385329008102417,test/defect/test_anomaly__test__defect__2_691.bmp,test/defect/2_691.bmp
test_anomaly,1,1.113428771495819,test/defect/test_anomaly__test__defect__1_930.bmp,test/defect/1_930.bmp
test_anomaly,1,1.135407269001007,test/defect/test_anomaly__test__defect__2_81.bmp,test/defect/2_81.bmp
test_anomaly,1,1.2463113069534302,test/defect/test_anomaly__test__defect__1_92.bmp,test/defect/1_92.bmp
test_anomaly,1,0.9690336585044861,test/defect/test_anomaly__test__defect__1_822.bmp,test/defect/1_822.bmp
test_anomaly,1,1.1695523262023926,test/defect/test_anomaly__test__defect__1_126.bmp,test/defect/1_126.bmp
test_anomaly,1,1.3589480519294739,test/defect/test_anomaly__test__defect__2_949.bmp,test/defect/2_949.bmp
test_anomaly,1,0.4900244474411011,test/defect/test_anomaly__test__defect__1_874.bmp,test/defect/1_874.bmp
test_anomaly,1,0.9290921092033386,test/defect/test_anomaly__test__defect__1_100.bmp,test/defect/1_100.bmp
test_anomaly,1,1.5282559394836426,test/defect/test_anomaly__test__defect__2_136.bmp,test/defect/2_136.bmp
test_anomaly,1,0.9498393535614014,test/defect/test_anomaly__test__defect__2_92.bmp,test/defect/2_92.bmp
test_anomaly,1,0.9235263466835022,test/defect/test_anomaly__test__defect__4_94.bmp,test/defect/4_94.bmp
test_anomaly,1,0.7890228033065796,test/defect/test_anomaly__test__defect__2_126.bmp,test/defect/2_126.bmp
test_anomaly,1,1.2048928141593933,test/defect/test_anomaly__test__defect__3_59.bmp,test/defect/3_59.bmp
test_anomaly,1,1.0575122833251953,test/defect/test_anomaly__test__defect__1_83.bmp,test/defect/1_83.bmp
test_anomaly,1,0.8599045276641846,test/defect/test_anomaly__test__defect__2_105.bmp,test/defect/2_105.bmp
