group,split,role,label,rel_path,score
gpu_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_713.bmp,0.463603138923645
cpu_baseline,calib,calib_normal,0,test/good/calib_normal__val__good__1_713.bmp,0.3992292881011963
gpu_no_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_713.bmp,0.37221887707710266
cpu_baseline,calib,calib_normal,0,test/good/calib_normal__val__good__1_716.bmp,0.3927166759967804
gpu_no_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_716.bmp,0.38239648938179016
gpu_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_716.bmp,0.45753949880599976
gpu_no_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_720.bmp,0.35677042603492737
gpu_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_720.bmp,0.4204649329185486
cpu_baseline,calib,calib_normal,0,test/good/calib_normal__val__good__1_720.bmp,0.3695310354232788
gpu_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_725.bmp,0.4206483066082001
cpu_baseline,calib,calib_normal,0,test/good/calib_normal__val__good__1_725.bmp,0.3699754476547241
gpu_no_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_725.bmp,0.3512914478778839
cpu_baseline,calib,calib_normal,0,test/good/calib_normal__val__good__1_728.bmp,0.3845287561416626
gpu_no_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_728.bmp,0.37361425161361694
gpu_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_728.bmp,0.4368436336517334
gpu_no_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_729.bmp,0.35932353138923645
gpu_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_729.bmp,0.4062038064002991
cpu_baseline,calib,calib_normal,0,test/good/calib_normal__val__good__1_729.bmp,0.35662102699279785
gpu_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_733.bmp,0.44035065174102783
cpu_baseline,calib,calib_normal,0,test/good/calib_normal__val__good__1_733.bmp,0.4216783940792084
gpu_no_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_733.bmp,0.4235396981239319
cpu_baseline,calib,calib_normal,0,test/good/calib_normal__val__good__1_736.bmp,0.33242732286453247
gpu_no_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_736.bmp,0.3332776427268982
gpu_retrain,calib,calib_normal,0,test/good/calib_normal__val__good__1_736.bmp,0.3600798547267914
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__3_139.bmp,0.6564290523529053
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__3_139.bmp,0.6771978139877319
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__3_139.bmp,0.6614288091659546
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_45.bmp,0.9597513675689697
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_45.bmp,0.8991321325302124
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_45.bmp,0.8886263370513916
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_49.bmp,1.068387508392334
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_49.bmp,1.0442997217178345
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_49.bmp,1.2005603313446045
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_56.bmp,0.8201241493225098
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_56.bmp,0.8789139986038208
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_56.bmp,0.8559550046920776
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_59.bmp,0.622797966003418
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_59.bmp,0.48653337359428406
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_59.bmp,0.5387493371963501
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_62.bmp,0.5629140138626099
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_62.bmp,0.6066327095031738
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_62.bmp,0.6192562580108643
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_65.bmp,0.5386172533035278
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_65.bmp,0.5643208026885986
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_65.bmp,0.5454468727111816
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_66.bmp,0.6609097719192505
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_66.bmp,0.6587576866149902
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_66.bmp,0.6149358749389648
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_68.bmp,0.6893699169158936
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_68.bmp,0.6978726387023926
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_68.bmp,0.7795042991638184
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_76.bmp,0.529319167137146
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_76.bmp,0.5498043894767761
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_76.bmp,0.5148534178733826
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_91.bmp,0.6505807638168335
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_91.bmp,0.6277436017990112
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_91.bmp,0.6266179084777832
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_92.bmp,0.8983415961265564
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_92.bmp,0.8629699349403381
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_92.bmp,0.9130254983901978
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_93.bmp,0.5880851745605469
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_93.bmp,0.6191262006759644
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_93.bmp,0.5757039785385132
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_95.bmp,0.6400726437568665
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_95.bmp,0.6095197200775146
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_95.bmp,0.6190487146377563
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_96.bmp,0.6044687628746033
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_96.bmp,0.6413823366165161
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_96.bmp,0.6767948865890503
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_111.bmp,0.795063316822052
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_111.bmp,0.8857282400131226
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_111.bmp,0.8475477695465088
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_112.bmp,0.5118013024330139
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_112.bmp,0.4571271240711212
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_112.bmp,0.4711882472038269
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_114.bmp,0.7337426543235779
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_114.bmp,0.6890727877616882
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_114.bmp,0.7692180275917053
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_126.bmp,0.8772954344749451
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_126.bmp,1.0204623937606812
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__val__defect__4_126.bmp,1.0001863241195679
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_55.bmp,0.5483911037445068
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_55.bmp,0.5538547039031982
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_55.bmp,0.5131783485412598
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_63.bmp,0.6160459518432617
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_63.bmp,0.5823673605918884
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_63.bmp,0.5849639177322388
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_64.bmp,0.5533992052078247
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_64.bmp,0.5780613422393799
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_64.bmp,0.5665414929389954
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_78.bmp,0.5877277851104736
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_78.bmp,0.5293691158294678
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_78.bmp,0.5444527864456177
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_84.bmp,0.7625560760498047
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_84.bmp,0.7823110818862915
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_84.bmp,0.8745652437210083
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_86.bmp,0.5027374029159546
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_86.bmp,0.5616500973701477
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_86.bmp,0.48174285888671875
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_90.bmp,0.8218346834182739
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_90.bmp,0.7289244532585144
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_90.bmp,0.7720481157302856
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_92.bmp,0.508546769618988
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_92.bmp,0.5011136531829834
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_92.bmp,0.5292413234710693
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_106.bmp,0.49838924407958984
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_106.bmp,0.5444283485412598
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_106.bmp,0.4726261496543884
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_107.bmp,0.4382983446121216
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_107.bmp,0.4095427989959717
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_107.bmp,0.43395712971687317
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_109.bmp,0.6555086374282837
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_109.bmp,0.6699122786521912
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_109.bmp,0.7128086090087891
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_111.bmp,0.6570989489555359
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_111.bmp,0.6784578561782837
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_111.bmp,0.6496102213859558
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_113.bmp,0.5536967515945435
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_113.bmp,0.5160786509513855
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_113.bmp,0.5305683016777039
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_121.bmp,0.5879520177841187
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_121.bmp,0.5708162784576416
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_121.bmp,0.5961578488349915
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_125.bmp,0.9698759317398071
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_125.bmp,1.050173044204712
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_125.bmp,0.9169418215751648
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_130.bmp,0.8448302149772644
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_130.bmp,0.7612330913543701
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_130.bmp,0.7449971437454224
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_140.bmp,0.4142388105392456
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_140.bmp,0.43360283970832825
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_140.bmp,0.4840608239173889
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_660.bmp,0.4656948745250702
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_660.bmp,0.5427877306938171
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_660.bmp,0.44575005769729614
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_691.bmp,0.5162307024002075
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_691.bmp,0.4049929678440094
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_691.bmp,0.4131819009780884
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_697.bmp,0.3281514644622803
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_697.bmp,0.3293420672416687
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_697.bmp,0.3094174861907959
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_699.bmp,0.5679503083229065
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_699.bmp,0.5952059030532837
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_699.bmp,0.5573348999023438
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_727.bmp,0.336348295211792
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_727.bmp,0.3496094346046448
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_727.bmp,0.357856422662735
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_730.bmp,0.37370771169662476
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_730.bmp,0.3586982190608978
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_730.bmp,0.34710562229156494
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_822.bmp,0.44990450143814087
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_822.bmp,0.49366268515586853
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_822.bmp,0.439558744430542
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_865.bmp,0.39706093072891235
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_865.bmp,0.38393503427505493
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_865.bmp,0.41604721546173096
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_881.bmp,0.3476687967777252
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_881.bmp,0.35998985171318054
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_881.bmp,0.35362881422042847
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_926.bmp,0.415272057056427
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_926.bmp,0.4385525584220886
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_926.bmp,0.39696556329727173
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_950.bmp,0.33428728580474854
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_950.bmp,0.36042940616607666
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__1_950.bmp,0.3558526635169983
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__2_53.bmp,0.6028568148612976
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__2_53.bmp,0.5992704629898071
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__2_53.bmp,0.6392512917518616
gpu_no_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__2_54.bmp,0.9020716547966003
gpu_retrain,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__2_54.bmp,1.0227375030517578
cpu_baseline,calib,calib_anomaly,1,test/defect/calib_anomaly__test__defect__2_54.bmp,0.8537310361862183
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_746.bmp,0.38410595059394836
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_746.bmp,0.3602498769760132
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_746.bmp,0.37262219190597534
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_764.bmp,0.4166489541530609
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_764.bmp,0.39530470967292786
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_764.bmp,0.4038153886795044
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_768.bmp,0.39507853984832764
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_768.bmp,0.48849597573280334
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_768.bmp,0.392575740814209
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_771.bmp,0.40851229429244995
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_771.bmp,0.40350341796875
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_771.bmp,0.3587605357170105
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_784.bmp,0.3280026912689209
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_784.bmp,0.33542245626449585
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_784.bmp,0.35758888721466064
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_807.bmp,0.3717086613178253
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_807.bmp,0.4135545790195465
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_807.bmp,0.37143823504447937
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_833.bmp,0.40632301568984985
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_833.bmp,0.3590676784515381
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_833.bmp,0.37463754415512085
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_838.bmp,0.4491395950317383
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_838.bmp,0.4205807149410248
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_838.bmp,0.44655072689056396
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_845.bmp,0.32665857672691345
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_845.bmp,0.3710610568523407
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_845.bmp,0.32989174127578735
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_848.bmp,0.3715500235557556
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_848.bmp,0.3418639004230499
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_848.bmp,0.32327955961227417
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_849.bmp,0.38359469175338745
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_849.bmp,0.38614416122436523
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_849.bmp,0.426456093788147
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_850.bmp,0.3475683033466339
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_850.bmp,0.3963583707809448
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_850.bmp,0.350578248500824
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_855.bmp,0.4527917504310608
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_855.bmp,0.39636000990867615
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_855.bmp,0.4114510715007782
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_859.bmp,0.339449405670166
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_859.bmp,0.3238801658153534
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_859.bmp,0.3834267258644104
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_866.bmp,0.4244878888130188
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_866.bmp,0.4391070306301117
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_866.bmp,0.42039787769317627
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_871.bmp,0.431279718875885
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_871.bmp,0.3908897042274475
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_871.bmp,0.37876927852630615
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_896.bmp,0.37228524684906006
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_896.bmp,0.34640154242515564
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_896.bmp,0.37194278836250305
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_899.bmp,0.36308592557907104
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_899.bmp,0.38576969504356384
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_899.bmp,0.3735499083995819
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_910.bmp,0.38375186920166016
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_910.bmp,0.37693655490875244
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_910.bmp,0.36758989095687866
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_919.bmp,0.3613171875476837
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_919.bmp,0.36279478669166565
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_919.bmp,0.3782503008842468
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__1_924.bmp,0.34424060583114624
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__1_924.bmp,0.4391086995601654
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__1_924.bmp,0.3581683933734894
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_87.bmp,0.5426288843154907
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_87.bmp,0.509662926197052
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_87.bmp,0.49814867973327637
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_99.bmp,0.4752570688724518
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_99.bmp,0.45810651779174805
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_99.bmp,0.5298032760620117
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_628.bmp,0.422968327999115
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_628.bmp,0.5362183451652527
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_628.bmp,0.41559499502182007
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_640.bmp,0.5400680303573608
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_640.bmp,0.4512195587158203
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_640.bmp,0.4368613064289093
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_648.bmp,0.39243197441101074
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_648.bmp,0.38343292474746704
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_648.bmp,0.48214858770370483
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_652.bmp,0.42152494192123413
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_652.bmp,0.42548495531082153
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_652.bmp,0.42274338006973267
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_665.bmp,0.4139423668384552
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_665.bmp,0.3764169216156006
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_665.bmp,0.3838018774986267
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_689.bmp,0.38814225792884827
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_689.bmp,0.38433635234832764
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_689.bmp,0.5107145309448242
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_694.bmp,0.3684080243110657
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_694.bmp,0.43796780705451965
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_694.bmp,0.3739079236984253
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_696.bmp,0.410491406917572
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_696.bmp,0.37009185552597046
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_696.bmp,0.3486584722995758
